"","seqn","riagendr","ridageyr","ridreth1","ridreth3","dmdborn4","dmdeduc3","dmdeduc2","indhhin2"
"5098",92190,2,27,5,7,1,NA,4,4
"5099",92192,1,71,5,7,1,NA,1,3
"5100",92194,2,47,4,4,2,NA,4,9
"5101",92198,2,47,4,4,1,NA,4,77
"5102",92199,1,47,2,2,2,NA,4,14
"5103",92200,1,25,2,2,2,NA,1,12
"5104",92202,2,65,4,4,1,NA,3,13
"5105",92203,2,40,1,1,2,NA,1,3
"5106",92204,2,71,3,3,1,NA,3,5
"5107",92206,2,20,1,1,1,NA,4,9
"5108",92210,2,30,4,4,1,NA,4,2
"5109",92212,2,33,5,6,2,NA,5,14
"5110",92216,2,31,2,2,1,NA,3,10
"5111",92217,2,64,5,6,2,NA,5,15
"5112",92218,1,64,1,1,2,NA,1,4
"5113",92219,1,63,2,2,2,NA,5,8
"5114",92220,2,39,5,6,2,NA,5,7
"5115",92221,2,80,2,2,2,NA,1,6
"5116",92225,2,42,1,1,1,NA,5,9
"5117",92226,2,26,3,3,1,NA,5,6
"5118",92229,2,75,5,6,2,NA,4,13
"5119",92233,2,49,5,6,2,NA,3,6
"5120",92234,1,29,5,6,2,NA,5,15
"5121",92235,2,80,4,4,1,NA,1,1
"5122",92236,2,80,3,3,1,NA,3,NA
"5123",92238,2,80,1,1,1,NA,3,77
"5124",92239,2,22,3,3,1,NA,5,15
"5125",92240,1,77,3,3,1,NA,4,5
"5126",92242,2,80,3,3,1,NA,5,8
"5127",92243,1,62,1,1,1,NA,2,3
"5128",92245,1,19,5,6,2,15,NA,8
"5129",92247,2,57,3,3,1,NA,5,15
"5130",92251,1,57,5,7,1,NA,3,9
"5131",92252,2,63,4,4,1,NA,4,5
"5132",92253,2,64,5,6,2,NA,1,6
"5133",92254,1,45,5,6,2,NA,5,14
"5134",92255,1,62,4,4,1,NA,4,7
"5135",92256,1,53,3,3,1,NA,4,8
"5136",92257,1,80,2,2,2,NA,1,4
"5137",92258,2,19,5,7,1,13,NA,5
"5138",92259,1,80,5,6,2,NA,1,3
"5139",92260,2,50,2,2,1,NA,3,9
"5140",92262,2,80,1,1,1,NA,4,4
"5141",92263,1,29,5,6,2,NA,5,14
"5142",92269,2,80,4,4,1,NA,4,3
"5143",92271,1,63,3,3,1,NA,4,3
"5144",92274,1,50,3,3,1,NA,4,10
"5145",92275,1,42,2,2,1,NA,5,10
"5146",92276,2,68,2,2,2,NA,1,4
"5147",92277,2,45,3,3,1,NA,3,2
"5148",92281,1,38,3,3,1,NA,3,13
"5149",92283,1,68,3,3,1,NA,4,3
"5150",92286,1,65,2,2,1,NA,1,6
"5151",92287,2,24,2,2,2,NA,4,6
"5152",92289,1,34,4,4,1,NA,3,10
"5153",92291,1,27,2,2,1,NA,3,6
"5154",92294,1,35,1,1,2,NA,2,15
"5155",92295,1,68,4,4,1,NA,1,4
"5156",92296,1,18,5,6,1,15,NA,NA
"5157",92297,2,44,1,1,1,NA,5,8
"5158",92298,2,57,4,4,1,NA,4,6
"5159",92299,2,55,2,2,2,NA,3,77
"5160",92300,2,24,4,4,2,NA,5,10
"5161",92302,2,33,5,6,2,NA,5,15
"5162",92307,2,35,3,3,1,NA,4,6
"5163",92309,1,62,1,1,1,NA,1,2
"5164",92312,1,59,1,1,1,NA,2,4
"5165",92315,1,30,2,2,1,NA,3,6
"5166",92316,1,54,3,3,1,NA,4,13
"5167",92319,2,40,5,6,2,NA,4,15
"5168",92320,2,29,3,3,1,NA,4,15
"5169",92323,1,80,3,3,1,NA,4,8
"5170",92325,1,19,3,3,1,13,NA,15
"5171",92326,2,29,5,6,2,NA,5,7
"5172",92331,1,57,1,1,2,NA,3,6
"5173",92332,2,27,5,6,2,NA,5,NA
"5174",92333,1,40,4,4,1,NA,4,2
"5175",92334,1,38,1,1,2,NA,2,77
"5176",92335,2,80,3,3,1,NA,3,3
"5177",92336,2,39,3,3,1,NA,3,7
"5178",92337,2,55,3,3,1,NA,2,5
"5179",92338,2,27,5,6,1,NA,5,14
"5180",92340,1,64,4,4,1,NA,5,77
"5181",92345,1,23,3,3,1,NA,3,6
"5182",92346,2,43,2,2,2,NA,5,10
"5183",92347,1,46,4,4,1,NA,4,9
"5184",92348,1,26,5,6,2,NA,5,14
"5185",92349,2,41,3,3,1,NA,3,15
"5186",92351,2,69,3,3,1,NA,3,14
"5187",92352,2,19,2,2,2,13,NA,13
"5188",92353,2,47,3,3,1,NA,4,12
"5189",92354,2,18,3,3,1,13,NA,15
"5190",92356,1,54,4,4,2,NA,3,10
"5191",92357,1,80,4,4,1,NA,9,12
"5192",92358,2,21,3,3,1,NA,4,14
"5193",92359,2,66,3,3,1,NA,4,12
"5194",92361,2,29,5,7,1,NA,3,14
"5195",92362,1,25,3,3,1,NA,4,14
"5196",92363,2,27,4,4,1,NA,3,1
"5197",92365,1,36,2,2,2,NA,1,NA
"5198",92366,1,49,3,3,1,NA,3,15
"5199",92368,2,54,2,2,1,NA,3,9
"5200",92369,1,26,2,2,2,NA,5,6
"5201",92370,1,80,3,3,1,NA,5,9
"5202",92371,1,30,3,3,1,NA,5,12
"5203",92373,1,80,3,3,1,NA,4,5
"5204",92374,1,28,1,1,1,NA,2,8
"5205",92376,2,58,5,7,2,NA,3,8
"5206",92377,1,45,1,1,2,NA,1,7
"5207",92380,1,24,2,2,2,NA,3,4
"5208",92381,1,34,1,1,1,NA,2,99
"5209",92386,2,57,4,4,1,NA,4,8
"5210",92389,2,63,5,6,2,NA,1,3
"5211",92390,1,47,4,4,1,NA,2,6
"5212",92393,1,42,4,4,1,NA,4,15
"5213",92394,2,59,3,3,1,NA,5,8
"5214",92395,2,80,4,4,1,NA,3,3
"5215",92397,2,32,2,2,1,NA,2,77
"5216",92400,1,23,2,2,2,NA,4,5
"5217",92403,2,57,3,3,1,NA,5,15
"5218",92404,1,22,5,6,2,NA,4,15
"5219",92405,1,25,5,6,2,NA,5,15
"5220",92407,2,54,1,1,1,NA,2,9
"5221",92408,1,24,3,3,1,NA,5,2
"5222",92409,2,59,4,4,1,NA,4,8
"5223",92410,2,55,3,3,1,NA,4,9
"5224",92412,2,40,3,3,1,NA,5,15
"5225",92413,2,45,1,1,1,NA,4,14
"5226",92415,1,80,4,4,1,NA,4,4
"5227",92416,1,41,4,4,2,NA,5,6
"5228",92417,1,37,5,7,1,NA,2,4
"5229",92418,1,48,5,6,2,NA,1,6
"5230",92419,2,45,3,3,1,NA,4,7
"5231",92420,2,43,2,2,2,NA,4,99
"5232",92421,2,29,3,3,1,NA,3,10
"5233",92423,2,37,1,1,1,NA,4,4
"5234",92424,1,65,1,1,2,NA,1,3
"5235",92426,1,79,3,3,1,NA,4,13
"5236",92428,2,33,5,6,2,NA,5,15
"5237",92429,2,52,3,3,1,NA,4,8
"5238",92432,2,76,3,3,1,NA,5,9
"5239",92433,2,18,1,1,1,11,NA,6
"5240",92435,1,65,2,2,2,NA,3,4
"5241",92436,2,62,1,1,1,NA,3,6
"5242",92437,1,50,3,3,1,NA,5,15
"5243",92438,2,34,2,2,2,NA,4,14
"5244",92440,1,56,3,3,1,NA,1,5
"5245",92443,1,32,2,2,1,NA,4,14
"5246",92446,1,26,1,1,1,NA,3,4
"5247",92447,2,22,3,3,1,NA,4,2
"5248",92448,2,65,2,2,2,NA,3,3
"5249",92450,1,66,4,4,1,NA,5,15
"5250",92452,1,21,3,3,1,NA,2,2
"5251",92454,1,72,3,3,1,NA,2,7
"5252",92455,2,49,1,1,2,NA,5,2
"5253",92459,1,58,3,3,1,NA,5,14
"5254",92462,1,80,3,3,1,NA,4,4
"5255",92463,1,31,5,6,2,NA,5,15
"5256",92465,1,72,3,3,1,NA,4,4
"5257",92469,2,80,3,3,1,NA,3,5
"5258",92470,2,52,3,3,1,NA,3,3
"5259",92472,1,59,4,4,1,NA,3,15
"5260",92473,1,31,3,3,1,NA,5,14
"5261",92475,2,49,3,3,1,NA,4,15
"5262",92476,1,27,5,6,2,NA,4,14
"5263",92478,2,20,2,2,1,NA,4,14
"5264",92480,1,46,3,3,1,NA,3,3
"5265",92482,2,62,1,1,2,NA,1,13
"5266",92485,2,30,1,1,2,NA,2,3
"5267",92486,1,40,5,7,1,NA,5,15
"5268",92487,1,69,3,3,1,NA,5,15
"5269",92491,1,74,3,3,1,NA,5,12
"5270",92494,2,80,5,7,1,NA,3,1
"5271",92495,1,63,2,2,2,NA,4,6
"5272",92496,2,19,4,4,1,13,NA,15
"5273",92497,2,29,1,1,2,NA,1,77
"5274",92499,2,79,3,3,1,NA,4,15
"5275",92500,2,56,5,6,2,NA,5,15
"5276",92503,1,36,1,1,2,NA,1,5
"5277",92504,1,40,5,7,1,NA,5,9
"5278",92505,2,48,2,2,2,NA,1,2
"5279",92506,2,34,1,1,2,NA,2,6
"5280",92507,1,80,3,3,1,NA,1,4
"5281",92508,1,27,3,3,1,NA,5,15
"5282",92510,2,33,3,3,1,NA,4,7
"5283",92511,1,33,5,6,2,NA,1,77
"5284",92512,1,36,2,2,2,NA,1,2
"5285",92513,1,65,4,4,1,NA,3,9
"5286",92515,1,80,3,3,1,NA,5,8
"5287",92521,2,29,4,4,2,NA,4,3
"5288",92522,2,80,1,1,2,NA,1,13
"5289",92524,2,54,1,1,1,NA,3,77
"5290",92526,2,22,5,6,2,NA,5,10
"5291",92527,2,55,2,2,1,NA,3,15
"5292",92529,1,55,4,4,1,NA,4,1
"5293",92530,2,70,3,3,1,NA,4,7
"5294",92531,1,80,3,3,1,NA,4,7
"5295",92532,1,55,5,7,2,NA,2,5
"5296",92533,2,52,1,1,99,NA,2,3
"5297",92535,1,62,4,4,1,NA,3,7
"5298",92536,2,25,2,2,2,NA,4,10
"5299",92538,1,26,1,1,1,NA,3,6
"5300",92539,2,61,2,2,2,NA,4,NA
"5301",92540,2,50,1,1,1,NA,4,9
"5302",92541,1,40,4,4,1,NA,4,5
"5303",92542,2,36,3,3,1,NA,5,15
"5304",92544,1,62,1,1,1,NA,3,6
"5305",92545,2,31,3,3,1,NA,5,15
"5306",92546,1,80,3,3,1,NA,3,6
"5307",92548,1,58,1,1,2,NA,1,12
"5308",92551,2,25,4,4,1,NA,5,15
"5309",92553,1,55,1,1,2,NA,1,5
"5310",92554,2,56,4,4,2,NA,5,15
"5311",92555,2,37,3,3,1,NA,2,7
"5312",92556,1,30,3,3,1,NA,2,5
"5313",92557,1,71,5,6,2,NA,2,NA
"5314",92559,1,41,5,6,2,NA,2,8
"5315",92561,1,79,4,4,1,NA,1,3
"5316",92562,2,51,4,4,1,NA,5,77
"5317",92564,1,31,3,3,1,NA,5,15
"5318",92566,2,27,3,3,1,NA,4,14
"5319",92567,2,51,5,6,2,NA,2,14
"5320",92568,2,55,1,1,1,NA,2,14
"5321",92569,1,39,1,1,2,NA,1,9
"5322",92570,1,24,4,4,1,NA,3,13
"5323",92572,1,31,5,6,1,NA,5,15
"5324",92573,2,42,3,3,1,NA,2,3
"5325",92574,2,80,5,6,2,NA,5,77
"5326",92579,1,63,2,2,2,NA,1,14
"5327",92584,1,39,3,3,1,NA,2,14
"5328",92586,2,36,4,4,2,NA,4,14
"5329",92587,2,70,4,4,1,NA,5,15
"5330",92588,1,80,3,3,1,NA,3,4
"5331",92591,1,19,1,1,1,10,NA,NA
"5332",92593,2,51,3,3,1,NA,4,15
"5333",92595,2,80,4,4,1,NA,4,3
"5334",92598,2,64,3,3,1,NA,1,4
"5335",92601,1,19,5,7,1,15,NA,14
"5336",92602,2,79,3,3,2,NA,3,77
"5337",92603,1,70,3,3,1,NA,4,5
"5338",92604,1,18,4,4,1,13,NA,4
"5339",92605,1,21,2,2,2,NA,4,NA
"5340",92606,1,18,3,3,1,11,NA,9
"5341",92608,1,24,3,3,1,NA,2,14
"5342",92609,1,60,1,1,1,NA,1,3
"5343",92610,1,26,2,2,2,NA,4,15
"5344",92613,1,80,4,4,1,NA,2,5
"5345",92614,1,43,3,3,1,NA,4,NA
"5346",92615,1,34,4,4,1,NA,5,15
"5347",92617,1,80,4,4,1,NA,4,3
"5348",92619,2,19,3,3,1,13,NA,14
"5349",92620,1,37,5,6,2,NA,3,4
"5350",92622,2,69,3,3,1,NA,4,3
"5351",92623,2,67,2,2,2,NA,1,14
"5352",92624,2,23,4,4,1,NA,1,2
"5353",92625,2,38,5,7,1,NA,4,10
"5354",92628,1,68,1,1,2,NA,1,4
"5355",92631,2,80,3,3,1,NA,4,6
"5356",92633,2,34,3,3,1,NA,5,15
"5357",92634,2,23,5,6,1,NA,5,15
"5358",92636,2,80,3,3,1,NA,3,3
"5359",92641,2,56,1,1,2,NA,3,9
"5360",92642,2,34,3,3,1,NA,4,5
"5361",92644,1,51,5,6,2,NA,2,10
"5362",92645,2,60,3,3,1,NA,5,15
"5363",92647,2,65,1,1,2,NA,2,6
"5364",92648,1,56,5,7,1,NA,4,2
"5365",92649,1,78,2,2,2,NA,4,3
"5366",92651,2,33,1,1,2,NA,1,6
"5367",92654,1,49,4,4,1,NA,4,7
"5368",92656,1,30,2,2,2,NA,3,15
"5369",92657,2,24,1,1,2,NA,1,6
"5370",92659,2,60,3,3,1,NA,5,9
"5371",92661,2,80,5,6,2,NA,1,15
"5372",92662,2,59,3,3,2,NA,5,6
"5373",92663,2,37,5,6,2,NA,5,NA
"5374",92664,1,54,3,3,1,NA,3,7
"5375",92667,2,60,3,3,1,NA,5,6
"5376",92668,2,45,4,4,2,NA,5,6
"5377",92670,2,42,5,6,1,NA,5,12
"5378",92674,2,45,1,1,2,NA,3,7
"5379",92675,2,30,1,1,1,NA,4,14
"5380",92676,1,42,4,4,1,NA,5,15
"5381",92677,1,34,3,3,1,NA,3,7
"5382",92681,2,25,2,2,1,NA,5,12
"5383",92684,2,34,4,4,1,NA,4,6
"5384",92686,1,73,3,3,1,NA,1,4
"5385",92687,2,38,5,6,2,NA,5,15
"5386",92688,1,33,3,3,1,NA,5,9
"5387",92689,1,44,3,3,1,NA,3,9
"5388",92690,2,61,4,4,1,NA,5,6
"5389",92692,1,34,4,4,1,NA,4,14
"5390",92694,1,56,3,3,1,NA,5,15
"5391",92695,2,21,4,4,2,NA,4,3
"5392",92696,1,55,4,4,1,NA,3,15
"5393",92697,1,53,1,1,1,NA,4,3
"5394",92698,1,49,5,6,2,NA,5,15
"5395",92699,1,38,5,7,1,NA,5,8
"5396",92700,2,73,1,1,2,NA,1,4
"5397",92702,1,46,3,3,1,NA,4,15
"5398",92703,2,51,3,3,1,NA,1,6
"5399",92704,1,43,5,7,2,NA,3,2
"5400",92706,2,26,5,6,2,NA,3,1
"5401",92709,1,76,3,3,2,NA,5,3
"5402",92714,1,65,4,4,1,NA,5,7
"5403",92716,1,67,3,3,1,NA,1,14
"5404",92717,2,22,4,4,1,NA,3,7
"5405",92719,1,36,3,3,1,NA,5,14
"5406",92720,2,61,5,6,2,NA,5,15
"5407",92722,1,24,1,1,2,NA,3,14
"5408",92724,1,31,3,3,1,NA,3,10
"5409",92725,1,38,1,1,2,NA,3,4
"5410",92726,1,64,3,3,1,NA,3,7
"5411",92728,1,80,3,3,1,NA,5,6
"5412",92730,1,40,5,6,2,NA,1,7
"5413",92731,1,57,3,3,1,NA,3,8
"5414",92732,2,18,4,4,1,11,NA,5
"5415",92735,2,34,5,6,2,NA,3,15
"5416",92738,1,72,1,1,1,NA,1,4
"5417",92741,2,27,5,6,1,NA,5,14
"5418",92742,2,22,1,1,1,NA,4,2
"5419",92743,2,54,5,7,1,NA,5,15
"5420",92744,1,63,3,3,1,NA,4,6
"5421",92745,2,23,1,1,1,NA,4,6
"5422",92746,1,80,3,3,1,NA,5,9
"5423",92748,2,41,4,4,1,NA,4,6
"5424",92750,2,53,3,3,1,NA,2,5
"5425",92751,1,57,1,1,2,NA,2,99
"5426",92752,2,54,2,2,1,NA,3,9
"5427",92753,1,41,5,6,2,NA,4,7
"5428",92757,2,46,5,7,1,NA,5,9
"5429",92758,2,57,4,4,1,NA,2,7
"5430",92761,2,26,3,3,1,NA,4,15
"5431",92762,2,47,5,6,2,NA,5,15
"5432",92764,1,48,5,6,2,NA,5,15
"5433",92767,2,41,1,1,2,NA,1,4
"5434",92768,2,34,2,2,2,NA,1,4
"5435",92769,2,47,4,4,1,NA,4,8
"5436",92770,2,18,3,3,1,66,NA,15
"5437",92772,2,40,3,3,1,NA,3,15
"5438",92773,2,26,2,2,1,NA,3,6
"5439",92774,1,40,4,4,1,NA,4,10
"5440",92775,2,53,2,2,2,NA,5,8
"5441",92777,1,47,1,1,2,NA,2,8
"5442",92779,2,72,4,4,1,NA,4,2
"5443",92782,2,60,2,2,2,NA,1,6
"5444",92784,2,23,3,3,1,NA,4,12
"5445",92785,1,25,3,3,1,NA,5,7
"5446",92787,1,48,3,3,1,NA,3,5
"5447",92788,2,31,3,3,1,NA,3,9
"5448",92789,1,57,3,3,1,NA,2,6
"5449",92790,2,26,5,7,1,NA,4,4
"5450",92792,1,71,5,7,1,NA,5,7
"5451",92793,1,28,4,4,1,NA,4,8
"5452",92795,1,37,5,6,2,NA,5,15
"5453",92797,1,57,2,2,1,NA,5,15
"5454",92799,1,19,1,1,1,12,NA,2
"5455",92802,2,38,3,3,1,NA,4,15
"5456",92804,2,37,4,4,1,NA,4,9
"5457",92805,1,53,5,6,2,NA,3,8
"5458",92808,1,34,1,1,1,NA,2,9
"5459",92812,2,37,1,1,1,NA,4,8
"5460",92814,2,56,3,3,1,NA,4,6
"5461",92815,2,22,2,2,2,NA,3,6
"5462",92817,2,70,1,1,2,NA,1,3
"5463",92818,1,32,1,1,2,NA,3,15
"5464",92819,1,44,1,1,2,NA,3,5
"5465",92820,1,31,3,3,1,NA,4,14
"5466",92821,2,72,4,4,1,NA,5,14
"5467",92822,1,34,2,2,2,NA,2,14
"5468",92823,2,34,5,6,2,NA,5,15
"5469",92824,2,60,5,6,2,NA,2,6
"5470",92825,2,31,4,4,2,NA,2,2
"5471",92826,2,19,1,1,1,13,NA,8
"5472",92827,2,37,4,4,1,NA,3,2
"5473",92828,1,60,2,2,2,NA,1,4
"5474",92829,1,45,5,6,2,NA,4,6
"5475",92831,1,61,3,3,1,NA,2,1
"5476",92832,2,80,3,3,1,NA,1,3
"5477",92835,1,31,3,3,1,NA,4,6
"5478",92838,2,47,1,1,2,NA,3,5
"5479",92839,2,60,5,6,2,NA,4,14
"5480",92840,1,35,4,4,1,NA,5,14
"5481",92841,1,42,3,3,1,NA,2,8
"5482",92842,2,31,5,6,2,NA,5,9
"5483",92846,2,23,3,3,1,NA,3,10
"5484",92847,1,26,4,4,1,NA,4,7
"5485",92848,2,65,3,3,1,NA,4,3
"5486",92849,2,57,5,6,2,NA,5,8
"5487",92850,1,58,5,6,1,NA,5,15
"5488",92851,1,69,1,1,1,NA,1,6
"5489",92854,2,57,3,3,1,NA,4,15
"5490",92856,2,27,5,6,2,NA,5,NA
"5491",92857,2,48,4,4,1,NA,2,3
"5492",92858,2,31,5,7,1,NA,4,9
"5493",92859,2,69,3,3,1,NA,4,5
"5494",92861,2,36,4,4,1,NA,4,5
"5495",92868,1,56,1,1,2,NA,1,NA
"5496",92869,1,26,5,6,2,NA,4,10
"5497",92871,2,23,3,3,1,NA,5,15
"5498",92872,2,55,1,1,1,NA,4,4
"5499",92874,1,45,1,1,1,NA,4,9
"5500",92876,1,62,3,3,1,NA,3,8
"5501",92878,2,63,3,3,1,NA,3,15
"5502",92880,1,38,1,1,2,NA,3,7
"5503",92881,2,54,2,2,2,NA,1,14
"5504",92882,1,66,2,2,1,NA,3,14
"5505",92883,1,63,3,3,1,NA,5,15
"5506",92884,1,70,4,4,1,NA,2,8
"5507",92885,1,23,4,4,1,NA,4,7
"5508",92886,1,18,1,1,1,66,NA,6
"5509",92887,1,78,4,4,1,NA,2,99
"5510",92889,1,27,2,2,1,NA,4,8
"5511",92890,1,33,5,6,1,NA,4,12
"5512",92891,2,49,4,4,1,NA,5,15
"5513",92893,2,66,1,1,2,NA,4,7
"5514",92894,1,26,1,1,1,NA,4,6
"5515",92895,1,52,5,6,2,NA,3,4
"5516",92896,1,67,5,6,2,NA,2,6
"5517",92897,1,60,2,2,2,NA,5,5
"5518",92898,1,42,5,7,1,NA,4,8
"5519",92899,2,73,4,4,1,NA,5,9
"5520",92900,1,64,1,1,2,NA,2,3
"5521",92901,2,54,3,3,1,NA,2,2
"5522",92903,2,68,3,3,1,NA,5,8
"5523",92904,2,34,4,4,1,NA,2,3
"5524",92905,1,34,3,3,1,NA,3,8
"5525",92907,2,74,5,6,2,NA,5,14
"5526",92908,2,80,2,2,2,NA,3,77
"5527",92909,1,31,5,6,2,NA,5,NA
"5528",92911,2,51,3,3,1,NA,5,8
"5529",92912,1,52,3,3,1,NA,3,15
"5530",92914,2,65,3,3,1,NA,5,10
"5531",92915,1,45,1,1,1,NA,5,14
"5532",92918,2,51,2,2,2,NA,5,NA
"5533",92920,2,80,3,3,1,NA,5,8
"5534",92921,2,55,4,4,1,NA,4,6
"5535",92922,2,30,4,4,1,NA,2,5
"5536",92923,1,29,4,4,1,NA,4,8
"5537",92924,1,35,3,3,1,NA,2,15
"5538",92926,1,40,1,1,1,NA,3,15
"5539",92929,2,50,4,4,1,NA,5,10
"5540",92930,1,29,5,6,2,NA,5,NA
"5541",92935,2,18,3,3,1,13,NA,6
"5542",92936,2,61,3,3,1,NA,4,15
"5543",92938,2,30,5,6,2,NA,5,7
"5544",92939,2,80,3,3,1,NA,3,9
"5545",92941,1,33,1,1,1,NA,4,9
"5546",92942,1,43,4,4,2,NA,5,15
"5547",92946,2,79,3,3,1,NA,3,99
"5548",92950,2,52,2,2,2,NA,5,8
"5549",92951,1,44,4,4,1,NA,3,8
"5550",92952,1,72,3,3,1,NA,5,3
"5551",92953,2,80,4,4,1,NA,1,8
"5552",92954,1,67,2,2,2,NA,5,NA
"5553",92955,2,74,1,1,2,NA,1,7
"5554",92957,2,24,4,4,1,NA,5,9
"5555",92959,1,58,2,2,2,NA,3,77
"5556",92960,1,75,3,3,1,NA,3,7
"5557",92961,2,75,3,3,2,NA,4,5
"5558",92964,1,46,3,3,1,NA,5,14
"5559",92967,1,52,2,2,2,NA,1,4
"5560",92969,2,80,3,3,1,NA,1,13
"5561",92970,2,25,3,3,1,NA,4,14
"5562",92971,1,52,2,2,2,NA,3,15
"5563",92974,1,80,3,3,1,NA,1,6
"5564",92975,2,18,4,4,1,13,NA,9
"5565",92977,2,38,1,1,2,NA,4,1
"5566",92978,1,64,3,3,1,NA,5,14
"5567",92981,2,68,1,1,2,NA,1,4
"5568",92984,2,64,3,3,1,NA,3,8
"5569",92985,2,22,2,2,1,NA,4,10
"5570",92986,1,23,2,2,1,NA,4,7
"5571",92987,1,40,2,2,1,NA,3,8
"5572",92988,2,51,4,4,1,NA,4,10
"5573",92989,1,65,2,2,2,NA,1,8
"5574",92990,1,74,1,1,1,NA,1,2
"5575",92992,1,23,4,4,1,NA,3,5
"5576",92993,1,70,4,4,1,NA,4,10
"5577",92994,1,32,5,6,2,NA,5,8
"5578",92995,1,54,3,3,1,NA,5,15
"5579",92997,1,40,5,6,2,NA,3,15
"5580",92998,2,39,2,2,1,NA,4,15
"5581",93000,2,80,3,3,1,NA,5,15
"5582",93001,2,74,3,3,1,NA,4,5
"5583",93002,2,30,3,3,1,NA,5,15
"5584",93003,2,72,5,6,2,NA,1,3
"5585",93004,1,60,1,1,1,NA,2,10
"5586",93005,1,79,3,3,1,NA,5,15
"5587",93007,1,23,2,2,1,NA,5,NA
"5588",93008,1,53,5,6,2,NA,3,NA
"5589",93010,2,63,3,3,1,NA,4,3
"5590",93011,1,61,4,4,1,NA,2,3
"5591",93012,1,27,1,1,1,NA,2,13
"5592",93013,1,80,3,3,2,NA,1,3
"5593",93014,1,22,1,1,1,NA,4,7
"5594",93015,2,53,3,3,1,NA,4,15
"5595",93016,2,51,2,2,2,NA,5,15
"5596",93017,2,52,5,6,2,NA,3,14
"5597",93018,2,75,4,4,1,NA,4,13
"5598",93021,2,18,1,1,1,13,NA,8
"5599",93022,1,32,2,2,1,NA,4,7
"5600",93023,1,49,5,6,2,NA,4,2
"5601",93024,2,40,4,4,1,NA,5,14
"5602",93026,2,19,1,1,2,66,NA,1
"5603",93027,2,22,2,2,1,NA,5,3
"5604",93028,1,61,2,2,2,NA,5,15
"5605",93029,1,19,1,1,1,11,NA,14
"5606",93030,2,42,1,1,2,NA,5,15
"5607",93034,2,36,1,1,2,NA,3,7
"5608",93036,1,52,4,4,2,NA,4,77
"5609",93039,2,49,1,1,2,NA,1,4
"5610",93040,1,67,3,3,1,NA,2,15
"5611",93042,1,35,3,3,1,NA,5,15
"5612",93043,2,67,3,3,1,NA,5,9
"5613",93044,1,41,4,4,1,NA,4,9
"5614",93048,1,46,2,2,2,NA,3,8
"5615",93049,1,59,1,1,1,NA,3,9
"5616",93050,2,20,4,4,1,NA,4,6
"5617",93051,1,74,3,3,1,NA,5,4
"5618",93052,2,55,4,4,1,NA,2,4
"5619",93053,2,69,1,1,2,NA,1,13
"5620",93054,1,49,4,4,1,NA,2,9
"5621",93055,1,80,3,3,1,NA,3,3
"5622",93057,1,43,3,3,1,NA,3,9
"5623",93063,1,42,4,4,1,NA,3,9
"5624",93068,1,59,2,2,2,NA,5,6
"5625",93069,1,73,4,4,1,NA,4,13
"5626",93070,2,56,3,3,1,NA,5,10
"5627",93072,2,55,3,3,1,NA,5,10
"5628",93073,2,33,2,2,2,NA,5,6
"5629",93074,2,44,3,3,1,NA,5,15
"5630",93075,2,49,5,6,2,NA,5,9
"5631",93076,1,35,2,2,2,NA,4,NA
"5632",93077,1,50,3,3,1,NA,4,14
"5633",93078,2,49,2,2,2,NA,4,14
"5634",93081,1,54,5,6,2,NA,4,6
"5635",93083,1,30,3,3,1,NA,5,14
"5636",93085,1,56,4,4,1,NA,5,15
"5637",93086,2,48,3,3,1,NA,5,15
"5638",93087,2,64,4,4,1,NA,5,12
"5639",93088,1,22,3,3,1,NA,3,15
"5640",93091,2,62,5,6,2,NA,4,77
"5641",93092,1,28,5,6,1,NA,5,14
"5642",93093,2,45,3,3,1,NA,4,6
"5643",93094,1,56,3,3,1,NA,1,2
"5644",93095,1,34,4,4,2,NA,3,77
"5645",93097,1,28,4,4,1,NA,3,10
"5646",93098,2,30,4,4,1,NA,5,8
"5647",93099,1,59,1,1,2,NA,1,5
"5648",93100,2,56,1,1,2,NA,1,14
"5649",93101,1,36,1,1,2,NA,4,9
"5650",93106,2,40,2,2,2,NA,3,3
"5651",93107,1,79,3,3,1,NA,1,4
"5652",93109,1,67,4,4,1,NA,2,3
"5653",93111,2,63,1,1,1,NA,2,3
"5654",93113,2,56,3,3,1,NA,3,15
"5655",93114,1,41,5,6,2,NA,5,14
"5656",93115,2,28,1,1,2,NA,2,4
"5657",93116,2,47,4,4,1,NA,4,8
"5658",93120,2,30,3,3,1,NA,5,15
"5659",93121,1,27,1,1,1,NA,4,12
"5660",93122,1,58,3,3,1,NA,4,9
"5661",93123,2,30,4,4,1,NA,5,14
"5662",93124,2,71,5,6,2,NA,1,8
"5663",93127,2,52,4,4,1,NA,4,15
"5664",93128,1,23,3,3,1,NA,4,14
"5665",93130,2,63,2,2,2,NA,5,7
"5666",93131,2,66,1,1,1,NA,4,NA
"5667",93134,1,56,3,3,1,NA,3,15
"5668",93137,1,35,5,6,2,NA,5,NA
"5669",93139,1,74,5,6,2,NA,5,15
"5670",93140,1,20,3,3,1,NA,3,7
"5671",93141,1,46,5,6,2,NA,5,15
"5672",93142,2,64,4,4,1,NA,2,8
"5673",93143,1,68,3,3,1,NA,3,7
"5674",93145,1,76,3,3,1,NA,4,15
"5675",93146,1,74,4,4,1,NA,1,3
"5676",93149,1,38,4,4,1,NA,4,13
"5677",93153,2,62,3,3,1,NA,4,5
